year,industry_ode_ANZSI,industry_name_ANZSI,rme_size_grp,variale,value,unit
2011,D,"Eletriity, Gas, Water and Waste Servies",i_Industry_Total,Operating profit efore tax,2137,DOLLARS(millions)
2011,D,"Eletriity, Gas, Water and Waste Servies",i_Industry_Total,Total assets,59902,DOLLARS(millions)
2011,D,"Eletriity, Gas, Water and Waste Servies",i_Industry_Total,Fixed tangile assets,46841,DOLLARS(millions)
2011,E,onstrution,a_0,Ativity unit,29274,OUNT
2011,E,onstrution,a_0,Rolling mean employees,0,OUNT
2011,E,onstrution,a_0,Salaries and wages paid,679,DOLLARS(millions)
2011,E,onstrution,a_0,"Sales, government funding, grants and susidies",5237,DOLLARS(millions)
2011,E,onstrution,a_0,Total inome,5281,DOLLARS(millions)
2011,E,onstrution,a_0,Total expenditure,4760,DOLLARS(millions)
2011,E,onstrution,a_0,Operating profit efore tax,425,DOLLARS(millions)
2011,E,onstrution,a_0,Total assets,6117,DOLLARS(millions)
2011,E,onstrution,a_0,Fixed tangile assets,1787,DOLLARS(millions)
2011,E,onstrution,_1-5,Ativity unit,16485,OUNT
2011,E,onstrution,_1-5,Rolling mean employees,29550,OUNT
2011,E,onstrution,_1-5,Salaries and wages paid,1430,DOLLARS(millions)
2011,E,onstrution,_1-5,"Sales, government funding, grants and susidies",6411,DOLLARS(millions)
2011,E,onstrution,_1-5,Total inome,6442,DOLLARS(millions)
2011,E,onstrution,_1-5,Total expenditure,5957,DOLLARS(millions)
2011,E,onstrution,_1-5,Operating profit efore tax,459,DOLLARS(millions)
2011,E,onstrution,_1-5,Total assets,3426,DOLLARS(millions)
2011,E,onstrution,_1-5,Fixed tangile assets,1015,DOLLARS(millions)
2011,E,onstrution,_6-9,Ativity unit,2196,OUNT
2011,E,onstrution,_6-9,Rolling mean employees,15774,OUNT
2011,E,onstrution,_6-9,Salaries and wages paid,801,DOLLARS(millions)
2011,E,onstrution,_6-9,"Sales, government funding, grants and susidies",2934,DOLLARS(millions)
2011,E,onstrution,_6-9,Total inome,2948,DOLLARS(millions)
2011,E,onstrution,_6-9,Total expenditure,2855,DOLLARS(millions)
2011,E,onstrution,_6-9,Operating profit efore tax,119,DOLLARS(millions)
2011,E,onstrution,_6-9,Total assets,1395,DOLLARS(millions)
2011,E,onstrution,_6-9,Fixed tangile assets,360,DOLLARS(millions)
2011,E,onstrution,d_10-19,Ativity unit,1245,OUNT
2011,E,onstrution,d_10-19,Rolling mean employees,16173,OUNT
2011,E,onstrution,d_10-19,Salaries and wages paid,832,DOLLARS(millions)
2011,E,onstrution,d_10-19,"Sales, government funding, grants and susidies",3309,DOLLARS(millions)
2011,E,onstrution,d_10-19,Total inome,3329,DOLLARS(millions)
2011,E,onstrution,d_10-19,Total expenditure,3219,DOLLARS(millions)
2011,E,onstrution,d_10-19,Operating profit efore tax,140,DOLLARS(millions)
2011,E,onstrution,d_10-19,Total assets,1601,DOLLARS(millions)
2011,E,onstrution,d_10-19,Fixed tangile assets,293,DOLLARS(millions)
2011,E,onstrution,e_20-49,Ativity unit,522,OUNT
2011,E,onstrution,e_20-49,Rolling mean employees,15843,OUNT
2011,E,onstrution,e_20-49,Salaries and wages paid,806,DOLLARS(millions)
2011,E,onstrution,e_20-49,"Sales, government funding, grants and susidies",3530,DOLLARS(millions)
2011,E,onstrution,e_20-49,Total inome,3550,DOLLARS(millions)
2011,E,onstrution,e_20-49,Total expenditure,3473,DOLLARS(millions)
2011,E,onstrution,e_20-49,Operating profit efore tax,137,DOLLARS(millions)
2011,E,onstrution,e_20-49,Total assets,1658,DOLLARS(millions)
2011,E,onstrution,e_20-49,Fixed tangile assets,445,DOLLARS(millions)
2011,E,onstrution,f_50-99,Ativity unit,132,OUNT
2011,E,onstrution,f_50-99,Rolling mean employees,8811,OUNT
2011,E,onstrution,f_50-99,Salaries and wages paid,510,DOLLARS(millions)
2011,E,onstrution,f_50-99,"Sales, government funding, grants and susidies",2483,DOLLARS(millions)
2011,E,onstrution,f_50-99,Total inome,2498,DOLLARS(millions)
2011,E,onstrution,f_50-99,Total expenditure,2429,DOLLARS(millions)
2011,E,onstrution,f_50-99,Operating profit efore tax,115,DOLLARS(millions)
2011,E,onstrution,f_50-99,Total assets,1381,DOLLARS(millions)
2011,E,onstrution,f_50-99,Fixed tangile assets,293,DOLLARS(millions)
2011,E,onstrution,g_100-199,Ativity unit,45,OUNT
2011,E,onstrution,g_100-199,Rolling mean employees,5658,OUNT
2011,E,onstrution,g_100-199,Salaries and wages paid,367,DOLLARS(millions)
2011,E,onstrution,g_100-199,"Sales, government funding, grants and susidies",1864,DOLLARS(millions)
2011,E,onstrution,g_100-199,Total inome,1872,DOLLARS(millions)
2011,E,onstrution,g_100-199,Total expenditure,1750,DOLLARS(millions)
2011,E,onstrution,g_100-199,Operating profit efore tax,125,DOLLARS(millions)
2011,E,onstrution,g_100-199,Total assets,1268,DOLLARS(millions)
2011,E,onstrution,g_100-199,Fixed tangile assets,462,DOLLARS(millions)
2011,E,onstrution,h_200+,Ativity unit,39,OUNT
2011,E,onstrution,h_200+,Rolling mean employees,22215,OUNT
2011,E,onstrution,h_200+,Salaries and wages paid,1522,DOLLARS(millions)
2011,E,onstrution,h_200+,"Sales, government funding, grants and susidies",6457,DOLLARS(millions)
2011,E,onstrution,h_200+,Total inome,6579,DOLLARS(millions)
2011,E,onstrution,h_200+,Total expenditure,6294,DOLLARS(millions)
2011,E,onstrution,h_200+,Operating profit efore tax,330,DOLLARS(millions)
2011,E,onstrution,h_200+,Total assets,3755,DOLLARS(millions)
2011,E,onstrution,h_200+,Fixed tangile assets,624,DOLLARS(millions)
2011,E,onstrution,i_Industry_Total,Ativity unit,49938,OUNT
2011,E,onstrution,i_Industry_Total,Rolling mean employees,114027,OUNT
2011,E,onstrution,i_Industry_Total,Salaries and wages paid,6947,DOLLARS(millions)
2011,E,onstrution,i_Industry_Total,"Sales, government funding, grants and susidies",32224,DOLLARS(millions)
2011,E,onstrution,i_Industry_Total,Total inome,32500,DOLLARS(millions)
2011,E,onstrution,i_Industry_Total,Total expenditure,30737,DOLLARS(millions)
2011,E,onstrution,i_Industry_Total,Operating profit efore tax,1849,DOLLARS(millions)
2011,E,onstrution,i_Industry_Total,Total assets,20602,DOLLARS(millions)
2011,E,onstrution,i_Industry_Total,Fixed tangile assets,5278,DOLLARS(millions)
2011,F,Wholesale Trade,a_0,Ativity unit,7896,OUNT
2011,F,Wholesale Trade,a_0,Rolling mean employees,0,OUNT
2011,F,Wholesale Trade,a_0,Salaries and wages paid,247,DOLLARS(millions)
2011,F,Wholesale Trade,a_0,"Sales, government funding, grants and susidies",6687,DOLLARS(millions)
2011,F,Wholesale Trade,a_0,Total inome,6809,DOLLARS(millions)
2011,F,Wholesale Trade,a_0,Total expenditure,6564,DOLLARS(millions)
2011,F,Wholesale Trade,a_0,Operating profit efore tax,184,DOLLARS(millions)
2011,F,Wholesale Trade,a_0,Total assets,3348,DOLLARS(millions)
2011,F,Wholesale Trade,a_0,Fixed tangile assets,609,DOLLARS(millions)
2011,F,Wholesale Trade,_1-5,Ativity unit,6009,OUNT
2011,F,Wholesale Trade,_1-5,Rolling mean employees,13263,OUNT
2011,F,Wholesale Trade,_1-5,Salaries and wages paid,725,DOLLARS(millions)
2011,F,Wholesale Trade,_1-5,"Sales, government funding, grants and susidies",8561,DOLLARS(millions)
2011,F,Wholesale Trade,_1-5,Total inome,8617,DOLLARS(millions)
2011,F,Wholesale Trade,_1-5,Total expenditure,8219,DOLLARS(millions)
2011,F,Wholesale Trade,_1-5,Operating profit efore tax,479,DOLLARS(millions)
2011,F,Wholesale Trade,_1-5,Total assets,4192,DOLLARS(millions)
2011,F,Wholesale Trade,_1-5,Fixed tangile assets,513,DOLLARS(millions)
2011,F,Wholesale Trade,_6-9,Ativity unit,1107,OUNT
2011,F,Wholesale Trade,_6-9,Rolling mean employees,7977,OUNT
2011,F,Wholesale Trade,_6-9,Salaries and wages paid,399,DOLLARS(millions)
2011,F,Wholesale Trade,_6-9,"Sales, government funding, grants and susidies",4162,DOLLARS(millions)
2011,F,Wholesale Trade,_6-9,Total inome,4195,DOLLARS(millions)
2011,F,Wholesale Trade,_6-9,Total expenditure,4000,DOLLARS(millions)
2011,F,Wholesale Trade,_6-9,Operating profit efore tax,259,DOLLARS(millions)
2011,F,Wholesale Trade,_6-9,Total assets,1983,DOLLARS(millions)
2011,F,Wholesale Trade,_6-9,Fixed tangile assets,226,DOLLARS(millions)
2011,F,Wholesale Trade,d_10-19,Ativity unit,978,OUNT
2011,F,Wholesale Trade,d_10-19,Rolling mean employees,13197,OUNT
2011,F,Wholesale Trade,d_10-19,Salaries and wages paid,702,DOLLARS(millions)
2011,F,Wholesale Trade,d_10-19,"Sales, government funding, grants and susidies",7999,DOLLARS(millions)
2011,F,Wholesale Trade,d_10-19,Total inome,8044,DOLLARS(millions)
2011,F,Wholesale Trade,d_10-19,Total expenditure,7951,DOLLARS(millions)
2011,F,Wholesale Trade,d_10-19,Operating profit efore tax,391,DOLLARS(millions)
2011,F,Wholesale Trade,d_10-19,Total assets,3524,DOLLARS(millions)
2011,F,Wholesale Trade,d_10-19,Fixed tangile assets,286,DOLLARS(millions)
2011,F,Wholesale Trade,e_20-49,Ativity unit,561,OUNT
2011,F,Wholesale Trade,e_20-49,Rolling mean employees,16770,OUNT
2011,F,Wholesale Trade,e_20-49,Salaries and wages paid,986,DOLLARS(millions)
2011,F,Wholesale Trade,e_20-49,"Sales, government funding, grants and susidies",10457,DOLLARS(millions)
2011,F,Wholesale Trade,e_20-49,Total inome,10539,DOLLARS(millions)
2011,F,Wholesale Trade,e_20-49,Total expenditure,10140,DOLLARS(millions)
2011,F,Wholesale Trade,e_20-49,Operating profit efore tax,536,DOLLARS(millions)
2011,F,Wholesale Trade,e_20-49,Total assets,5584,DOLLARS(millions)
2011,F,Wholesale Trade,e_20-49,Fixed tangile assets,551,DOLLARS(millions)
2011,F,Wholesale Trade,f_50-99,Ativity unit,195,OUNT
2011,F,Wholesale Trade,f_50-99,Rolling mean employees,12966,OUNT
2011,F,Wholesale Trade,f_50-99,Salaries and wages paid,769,DOLLARS(millions)
2011,F,Wholesale Trade,f_50-99,"Sales, government funding, grants and susidies",8637,DOLLARS(millions)
2011,F,Wholesale Trade,f_50-99,Total inome,8759,DOLLARS(millions)
2011,F,Wholesale Trade,f_50-99,Total expenditure,8540,DOLLARS(millions)
2011,F,Wholesale Trade,f_50-99,Operating profit efore tax,398,DOLLARS(millions)
2011,F,Wholesale Trade,f_50-99,Total assets,4980,DOLLARS(millions)
2011,F,Wholesale Trade,f_50-99,Fixed tangile assets,428,DOLLARS(millions)
2011,F,Wholesale Trade,g_100-199,Ativity unit,60,OUNT
2011,F,Wholesale Trade,g_100-199,Rolling mean employees,8424,OUNT
2011,F,Wholesale Trade,g_100-199,Salaries and wages paid,532,DOLLARS(millions)
2011,F,Wholesale Trade,g_100-199,"Sales, government funding, grants and susidies",6995,DOLLARS(millions)
2011,F,Wholesale Trade,g_100-199,Total inome,7085,DOLLARS(millions)
2011,F,Wholesale Trade,g_100-199,Total expenditure,6670,DOLLARS(millions)
2011,F,Wholesale Trade,g_100-199,Operating profit efore tax,509,DOLLARS(millions)
2011,F,Wholesale Trade,g_100-199,Total assets,3566,DOLLARS(millions)
2011,F,Wholesale Trade,g_100-199,Fixed tangile assets,329,DOLLARS(millions)
2011,F,Wholesale Trade,h_200+,Ativity unit,57,OUNT
2011,F,Wholesale Trade,h_200+,Rolling mean employees,24741,OUNT
2011,F,Wholesale Trade,h_200+,Salaries and wages paid,1335,DOLLARS(millions)
2011,F,Wholesale Trade,h_200+,"Sales, government funding, grants and susidies",23864,DOLLARS(millions)
2011,F,Wholesale Trade,h_200+,Total inome,23991,DOLLARS(millions)
2011,F,Wholesale Trade,h_200+,Total expenditure,23752,DOLLARS(millions)
2011,F,Wholesale Trade,h_200+,Operating profit efore tax,409,DOLLARS(millions)
2011,F,Wholesale Trade,h_200+,Total assets,8344,DOLLARS(millions)
2011,F,Wholesale Trade,h_200+,Fixed tangile assets,1116,DOLLARS(millions)
2011,F,Wholesale Trade,i_Industry_Total,Ativity unit,16869,OUNT
2011,F,Wholesale Trade,i_Industry_Total,Rolling mean employees,97341,OUNT
2011,F,Wholesale Trade,i_Industry_Total,Salaries and wages paid,5695,DOLLARS(millions)
2011,F,Wholesale Trade,i_Industry_Total,"Sales, government funding, grants and susidies",77361,DOLLARS(millions)
2011,F,Wholesale Trade,i_Industry_Total,Total inome,78040,DOLLARS(millions)
2011,F,Wholesale Trade,i_Industry_Total,Total expenditure,75835,DOLLARS(millions)
2011,F,Wholesale Trade,i_Industry_Total,Operating profit efore tax,3164,DOLLARS(millions)
2011,F,Wholesale Trade,i_Industry_Total,Total assets,35521,DOLLARS(millions)
2011,F,Wholesale Trade,i_Industry_Total,Fixed tangile assets,4058,DOLLARS(millions)
2011,G,Retail Trade,a_0,Ativity unit,10881,OUNT
2011,G,Retail Trade,a_0,Rolling mean employees,0,OUNT
2011,G,Retail Trade,a_0,Salaries and wages paid,183,DOLLARS(millions)
2011,G,Retail Trade,a_0,"Sales, government funding, grants and susidies",2876,DOLLARS(millions)
2011,G,Retail Trade,a_0,Total inome,2894,DOLLARS(millions)
2011,G,Retail Trade,a_0,Total expenditure,2813,DOLLARS(millions)
2011,G,Retail Trade,a_0,Operating profit efore tax,93,DOLLARS(millions)
2011,G,Retail Trade,a_0,Total assets,1773,DOLLARS(millions)
2011,G,Retail Trade,a_0,Fixed tangile assets,583,DOLLARS(millions)
2011,G,Retail Trade,_1-5,Ativity unit,10479,OUNT
2011,G,Retail Trade,_1-5,Rolling mean employees,23283,OUNT
2011,G,Retail Trade,_1-5,Salaries and wages paid,698,DOLLARS(millions)
2011,G,Retail Trade,_1-5,"Sales, government funding, grants and susidies",6588,DOLLARS(millions)
2011,G,Retail Trade,_1-5,Total inome,6612,DOLLARS(millions)
2011,G,Retail Trade,_1-5,Total expenditure,6387,DOLLARS(millions)
2011,G,Retail Trade,_1-5,Operating profit efore tax,236,DOLLARS(millions)
2011,G,Retail Trade,_1-5,Total assets,2829,DOLLARS(millions)
2011,G,Retail Trade,_1-5,Fixed tangile assets,587,DOLLARS(millions)
2011,G,Retail Trade,_6-9,Ativity unit,2109,OUNT
2011,G,Retail Trade,_6-9,Rolling mean employees,14955,OUNT
2011,G,Retail Trade,_6-9,Salaries and wages paid,470,DOLLARS(millions)
2011,G,Retail Trade,_6-9,"Sales, government funding, grants and susidies",3422,DOLLARS(millions)
2011,G,Retail Trade,_6-9,Total inome,3436,DOLLARS(millions)
2011,G,Retail Trade,_6-9,Total expenditure,3336,DOLLARS(millions)
2011,G,Retail Trade,_6-9,Operating profit efore tax,97,DOLLARS(millions)
2011,G,Retail Trade,_6-9,Total assets,1287,DOLLARS(millions)
2011,G,Retail Trade,_6-9,Fixed tangile assets,205,DOLLARS(millions)
2011,G,Retail Trade,d_10-19,Ativity unit,1551,OUNT
2011,G,Retail Trade,d_10-19,Rolling mean employees,20532,OUNT
2011,G,Retail Trade,d_10-19,Salaries and wages paid,654,DOLLARS(millions)
2011,G,Retail Trade,d_10-19,"Sales, government funding, grants and susidies",5579,DOLLARS(millions)
2011,G,Retail Trade,d_10-19,Total inome,5605,DOLLARS(millions)
2011,G,Retail Trade,d_10-19,Total expenditure,5536,DOLLARS(millions)
2011,G,Retail Trade,d_10-19,Operating profit efore tax,57,DOLLARS(millions)
2011,G,Retail Trade,d_10-19,Total assets,1711,DOLLARS(millions)
2011,G,Retail Trade,d_10-19,Fixed tangile assets,250,DOLLARS(millions)
2011,G,Retail Trade,e_20-49,Ativity unit,513,OUNT
2011,G,Retail Trade,e_20-49,Rolling mean employees,14346,OUNT
2011,G,Retail Trade,e_20-49,Salaries and wages paid,515,DOLLARS(millions)
2011,G,Retail Trade,e_20-49,"Sales, government funding, grants and susidies",4275,DOLLARS(millions)
2011,G,Retail Trade,e_20-49,Total inome,4294,DOLLARS(millions)
2011,G,Retail Trade,e_20-49,Total expenditure,4256,DOLLARS(millions)
2011,G,Retail Trade,e_20-49,Operating profit efore tax,73,DOLLARS(millions)
2011,G,Retail Trade,e_20-49,Total assets,1317,DOLLARS(millions)
2011,G,Retail Trade,e_20-49,Fixed tangile assets,282,DOLLARS(millions)
2011,G,Retail Trade,f_50-99,Ativity unit,204,OUNT
2011,G,Retail Trade,f_50-99,Rolling mean employees,14229,OUNT
2011,G,Retail Trade,f_50-99,Salaries and wages paid,460,DOLLARS(millions)
2011,G,Retail Trade,f_50-99,"Sales, government funding, grants and susidies",4673,DOLLARS(millions)
2011,G,Retail Trade,f_50-99,Total inome,4700,DOLLARS(millions)
2011,G,Retail Trade,f_50-99,Total expenditure,4626,DOLLARS(millions)
2011,G,Retail Trade,f_50-99,Operating profit efore tax,76,DOLLARS(millions)
2011,G,Retail Trade,f_50-99,Total assets,1212,DOLLARS(millions)
2011,G,Retail Trade,f_50-99,Fixed tangile assets,196,DOLLARS(millions)
2011,G,Retail Trade,g_100-199,Ativity unit,162,OUNT
2011,G,Retail Trade,g_100-199,Rolling mean employees,22755,OUNT
2011,G,Retail Trade,g_100-199,Salaries and wages paid,627,DOLLARS(millions)
2011,G,Retail Trade,g_100-199,"Sales, government funding, grants and susidies",6083,DOLLARS(millions)
2011,G,Retail Trade,g_100-199,Total inome,6120,DOLLARS(millions)
2011,G,Retail Trade,g_100-199,Total expenditure,5999,DOLLARS(millions)
2011,G,Retail Trade,g_100-199,Operating profit efore tax,142,DOLLARS(millions)
2011,G,Retail Trade,g_100-199,Total assets,1812,DOLLARS(millions)
2011,G,Retail Trade,g_100-199,Fixed tangile assets,387,DOLLARS(millions)
2011,G,Retail Trade,h_200+,Ativity unit,126,OUNT
2011,G,Retail Trade,h_200+,Rolling mean employees,80130,OUNT
2011,G,Retail Trade,h_200+,Salaries and wages paid,2323,DOLLARS(millions)
2011,G,Retail Trade,h_200+,"Sales, government funding, grants and susidies",20727,DOLLARS(millions)
2011,G,Retail Trade,h_200+,Total inome,20966,DOLLARS(millions)
2011,G,Retail Trade,h_200+,Total expenditure,20156,DOLLARS(millions)
2011,G,Retail Trade,h_200+,Operating profit efore tax,869,DOLLARS(millions)
2011,G,Retail Trade,h_200+,Total assets,9129,DOLLARS(millions)
2011,G,Retail Trade,h_200+,Fixed tangile assets,2361,DOLLARS(millions)
2011,G,Retail Trade,i_Industry_Total,Ativity unit,26025,OUNT
2011,G,Retail Trade,i_Industry_Total,Rolling mean employees,190230,OUNT
2011,G,Retail Trade,i_Industry_Total,Salaries and wages paid,5930,DOLLARS(millions)
2011,G,Retail Trade,i_Industry_Total,"Sales, government funding, grants and susidies",54221,DOLLARS(millions)
2011,G,Retail Trade,i_Industry_Total,Total inome,54627,DOLLARS(millions)
2011,G,Retail Trade,i_Industry_Total,Total expenditure,53109,DOLLARS(millions)
2011,G,Retail Trade,i_Industry_Total,Operating profit efore tax,1644,DOLLARS(millions)
2011,G,Retail Trade,i_Industry_Total,Total assets,21069,DOLLARS(millions)
2011,G,Retail Trade,i_Industry_Total,Fixed tangile assets,4853,DOLLARS(millions)
2011,H,Aommodation and Food Servies,a_0,Ativity unit,5343,OUNT
2011,H,Aommodation and Food Servies,a_0,Rolling mean employees,0,OUNT
2011,H,Aommodation and Food Servies,a_0,Salaries and wages paid,131,DOLLARS(millions)
2011,H,Aommodation and Food Servies,a_0,"Sales, government funding, grants and susidies",793,DOLLARS(millions)
2011,H,Aommodation and Food Servies,a_0,Total inome,807,DOLLARS(millions)
2011,H,Aommodation and Food Servies,a_0,Total expenditure,774,DOLLARS(millions)
2011,H,Aommodation and Food Servies,a_0,Operating profit efore tax,38,DOLLARS(millions)
2011,H,Aommodation and Food Servies,a_0,Total assets,2346,DOLLARS(millions)
2011,H,Aommodation and Food Servies,a_0,Fixed tangile assets,1585,DOLLARS(millions)
2011,H,Aommodation and Food Servies,_1-5,Ativity unit,7428,OUNT
2011,H,Aommodation and Food Servies,_1-5,Rolling mean employees,17304,OUNT
2011,H,Aommodation and Food Servies,_1-5,Salaries and wages paid,324,DOLLARS(millions)
2011,H,Aommodation and Food Servies,_1-5,"Sales, government funding, grants and susidies",1692,DOLLARS(millions)
2011,H,Aommodation and Food Servies,_1-5,Total inome,1708,DOLLARS(millions)
